voterId,name,age,gender,phone,email,address,state,pincode,aadhaarId,registrationDate
INDVOTER100440,Xiti Contractor,76,Female,9855460359,xiticontractor158933@yahoo.com,"966, Ganguly Road, Kumbakonam 693014",Sikkim,043265,934426869477,2020-03-23
INDVOTER100241,Arjun Goswami,25,Male,9350207962,arjungoswami159619@outlook.com,"79/66, Dewan Zila, Jhansi 045795",Uttar Pradesh,534497,512871095420,2015-11-19
INDVOTER100858,Xiti Dhingra,90,Female,9038169642,xitidhingra160217@outlook.com,"00, Kata Road, Jorhat-355713",Gujarat,275368,158081228033,2022-03-03
INDVOTER100693,Bakhshi Sani,30,Male,9811925167,bakhshisani161680@gmail.com,"31/601, Kata, Kulti-780280",Punjab,215073,505495689864,2023-01-25
INDVOTER100787,Gautami Kadakia,89,Female,9313743471,gautamikadakia162816@outlook.com,"H.No. 597, Chopra Road, Chandigarh 747249",Gujarat,354536,717669271009,2019-02-25
INDVOTER100442,Libni Venkatesh,72,Female,9734454734,libnivenkatesh163207@yahoo.com,"H.No. 217, Sridhar, Farrukhabad-346772",Mizoram,800494,387141041778,2016-07-02
INDVOTER100632,Isaac D’Alia,52,Other,9502827463,isaacd’alia164122@yahoo.com,"H.No. 683, Chatterjee Path, Unnao-296291",Gujarat,516547,743505447955,2022-04-25
INDVOTER100381,Rushil Baria,48,Female,9139845977,rushilbaria165541@yahoo.com,"42, Bath Road, Sri Ganganagar-909504",Tripura,653380,448358938146,2017-05-07
INDVOTER100363,Isaiah Ben,34,Female,9801527526,isaiahben166332@gmail.com,"55, Mittal Circle, Gorakhpur-213089",Himachal Pradesh,508817,127155453878,2019-03-21
INDVOTER100287,Fariq Goel,83,Other,9954539764,fariqgoel167762@gmail.com,"32/543, Sarma Chowk, Mumbai-670586",Maharashtra,492890,184018645269,2019-11-10
INDVOTER100600,Vasatika Narang,30,Male,9084871543,vasatikanarang168927@yahoo.com,"99/20, Banik Ganj, Nagpur-411339",Jharkhand,078321,660353209082,2020-02-21
INDVOTER100330,Falan Hayre,52,Male,9511995353,falanhayre169264@outlook.com,"H.No. 51, Parmer Street, Darbhanga 118279",West Bengal,501617,848592373011,2016-03-13
INDVOTER100873,Elijah Rau,28,Female,9097075460,elijahrau170703@outlook.com,"706, Gara Street, Rajahmundry 313640",Kerala,901531,496023455475,2015-10-23
INDVOTER101143,Kavya Chadha,84,Female,9168797566,kavyachadha171924@gmail.com,"H.No. 243, Dass Zila, Raipur-699468",Himachal Pradesh,654777,939795798944,2020-09-13
INDVOTER101126,Chandresh Walla,77,Female,9681797818,chandreshwalla17295@outlook.com,"H.No. 413, Verma Chowk, Siwan-274592",Tamil Nadu,963122,926072641674,2020-09-23
INDVOTER100496,Zehaan Chaudry,20,Male,9796375838,zehaanchaudry173183@gmail.com,"H.No. 75, Minhas Ganj, Morena-029660",Madhya Pradesh,862538,442649229715,2021-06-30
INDVOTER100195,Jagdish Saini,51,Other,9080669778,jagdishsaini174808@outlook.com,"84, Chacko Ganj, Kota-771093",West Bengal,482013,865592574112,2020-03-07
INDVOTER100205,Chameli Mukhopadhyay,48,Male,9691427367,chamelimukhopadhyay175354@yahoo.com,"49/46, Bala Path, Pudukkottai-260515",Bihar,055789,335379529630,2021-09-08
INDVOTER100530,Lipika Modi,90,Male,9384369798,lipikamodi176557@gmail.com,"59, Malhotra, Bhind 150877",Assam,639294,426196881903,2016-05-23
INDVOTER100319,Ronith Dube,65,Male,9055082814,ronithdube177962@outlook.com,"95/640, Murthy Circle, Berhampore 259780",Odisha,252158,059398528585,2023-07-02
INDVOTER100746,Udyati Chawla,54,Female,9879531596,udyatichawla178802@yahoo.com,"596, Mohan Ganj, Kharagpur-719929",Maharashtra,548000,659241729083,2020-08-05
INDVOTER101161,Jalsa Khurana,19,Male,9580081702,jalsakhurana179854@gmail.com,"H.No. 523, Issac Chowk, Madurai-301175",Bihar,255028,916746432216,2019-07-02
INDVOTER101078,Oni Nayar,18,Female,9073324708,oninayar180716@outlook.com,"H.No. 529, Varghese Ganj, Begusarai 794700",Tamil Nadu,941929,582301813960,2015-01-23
INDVOTER101166,Anay Upadhyay,52,Female,9075985242,anayupadhyay181668@gmail.com,"H.No. 194, Sachdeva Ganj, Bhusawal-373257",Haryana,710970,838180551157,2020-08-11
INDVOTER101174,Leela Sarraf,24,Male,9926100840,leelasarraf182923@outlook.com,"771, Kothari Road, Nanded-551457",Haryana,311777,166911707694,2017-12-01
INDVOTER100297,Daksha Hayre,71,Female,9421039846,dakshahayre183390@yahoo.com,"980, Varkey Zila, Pimpri-Chinchwad 960843",Bihar,106561,485399494551,2023-06-04
INDVOTER100605,Benjamin Upadhyay,72,Male,9653717557,benjaminupadhyay184115@yahoo.com,"00/35, Chana Street, Anantapuram 085644",Madhya Pradesh,643345,871169608208,2018-09-29
INDVOTER100715,Tripti Sahota,59,Other,9941729990,triptisahota185876@yahoo.com,"93/07, Tella Street, Agartala-816030",Maharashtra,110977,263650291099,2017-12-19
INDVOTER101165,Chakradev Atwal,86,Male,9590017228,chakradevatwal186798@outlook.com,"H.No. 969, Raval, Bhilai 466727",Jharkhand,408940,670219820847,2018-03-27
INDVOTER101180,Pushti Narayan,85,Female,9962006600,pushtinarayan187425@gmail.com,"27/30, Savant Chowk, Bhiwani-899309",Tamil Nadu,959949,943387346718,2020-05-29
INDVOTER101020,Ishani Mann,21,Male,9805303416,ishanimann188451@outlook.com,"92/464, Deol Nagar, Ichalkaranji-683559",Andhra Pradesh,636307,524453086309,2022-03-09
INDVOTER101023,Faris Boase,49,Other,9184719875,farisboase189247@yahoo.com,"597, Subramaniam Chowk, Tinsukia-621837",Telangana,185973,188942484090,2018-10-21
INDVOTER100776,Gagan Balasubramanian,49,Male,9434109811,gaganbalasubramanian190535@gmail.com,"H.No. 21, Bala Road, Sikar-251018",Karnataka,405732,770839208949,2015-06-21
INDVOTER100867,Janani Sengupta,20,Other,9485355149,jananisengupta191914@yahoo.com,"27, Dubey, Cuttack 039939",Nagaland,289147,219785261507,2017-03-23
INDVOTER100448,Naksh Dewan,90,Other,9996148994,nakshdewan192203@outlook.com,"598, Chadha Circle, Latur-491677",Bihar,334017,976456602715,2016-12-12
INDVOTER100679,Upadhriti Reddy,44,Male,9784865502,upadhritireddy193329@outlook.com,"H.No. 551, Mann Path, Karnal-573654",Madhya Pradesh,208224,141912918113,2023-01-27
INDVOTER100642,Lavanya Chad,74,Male,9986297448,lavanyachad194432@gmail.com,"139, Bose, Bareilly 817873",Assam,334958,061660315274,2021-06-04
INDVOTER100403,Leena Bail,29,Other,9756538127,leenabail195157@gmail.com,"H.No. 543, Kulkarni Road, Kota-016438",Nagaland,591248,759654238347,2016-05-20
INDVOTER101000,Max Anne,69,Female,9725657886,maxanne196879@yahoo.com,"H.No. 742, Manda Chowk, Mau-566297",Tamil Nadu,658534,964246542782,2020-07-28
INDVOTER100240,Dalaja Bal,36,Other,9897304612,dalajabal197986@yahoo.com,"H.No. 201, Bhargava Ganj, Machilipatnam-368565",Maharashtra,264338,873891829577,2019-12-22
INDVOTER100596,Isha Shenoy,65,Male,9374877838,ishashenoy198567@yahoo.com,"H.No. 59, Mukherjee Circle, Yamunanagar-039944",Tamil Nadu,021527,391210285289,2018-07-03
INDVOTER101120,Owen Patla,68,Female,9699260007,owenpatla199788@outlook.com,"379, Bath Path, Bidar-991749",Mizoram,812225,712572540594,2019-01-30
INDVOTER100839,Abhiram Ganesan,68,Female,9630189001,abhiramganesan200824@gmail.com,"85/45, Grewal Chowk, Vadodara-286377",Uttarakhand,354921,793438446406,2021-10-16
INDVOTER100325,Dhruv Naik,26,Male,9580418216,dhruvnaik201868@outlook.com,"H.No. 22, Manne Marg, Katni-737397",Rajasthan,217953,905715164052,2021-09-20
INDVOTER100348,Pranav Garde,72,Male,9153628306,pranavgarde202117@gmail.com,"723, Raj Circle, Katni 433541",Rajasthan,702365,686855983499,2016-10-14
INDVOTER100460,Ekantika Ghosh,31,Female,9667315269,ekantikaghosh203694@gmail.com,"96/013, Gokhale Marg, Kochi 920360",Tamil Nadu,276475,562117268452,2015-10-27
INDVOTER101043,Sai Munshi,72,Female,9036961705,saimunshi204644@gmail.com,"H.No. 13, Mann Zila, Ambala 044188",Telangana,089153,784966133109,2017-09-22
INDVOTER100537,Isha Sabharwal,37,Female,9750254335,ishasabharwal205598@yahoo.com,"18/588, Jani, Pondicherry 837580",Bihar,651989,626239294948,2015-01-11
INDVOTER100809,Charita Sengupta,59,Male,9276771769,charitasengupta206209@gmail.com,"04/205, Goswami Path, Narasaraopet 267927",Nagaland,372373,218436118097,2023-09-10
INDVOTER101048,Gaurangi Thakkar,78,Female,9639170219,gaurangithakkar207530@outlook.com,"26/754, Som Street, Avadi-939887",Punjab,244238,954148211140,2016-06-20
INDVOTER101058,Banjeet Nagi,21,Female,9556087158,banjeetnagi208611@outlook.com,"774, Mukhopadhyay Chowk, Korba 686756",Rajasthan,571065,936695048830,2020-04-05
INDVOTER100855,Sneha Srinivas,27,Other,9928013637,snehasrinivas209536@outlook.com,"93/700, Jain Road, Sambhal 369406",Himachal Pradesh,724198,026568401799,2023-10-05
INDVOTER100754,Priya Nanda,50,Female,9507580711,priyananda210747@gmail.com,"86/686, Prasad Road, Dhule 903058",Uttarakhand,225722,007679951650,2023-09-04
INDVOTER100284,Siddharth Ben,68,Female,9673514291,siddharthben211147@gmail.com,"633, Vasa Street, Vijayanagaram 073296",Uttarakhand,878597,044737329250,2022-05-28
INDVOTER101139,Dalaja Ahluwalia,84,Male,9581682501,dalajaahluwalia212134@yahoo.com,"17/268, Bava Marg, Sultan Pur Majra-455357",Haryana,242638,482494101996,2019-04-05
INDVOTER100595,Umang Chaudhari,52,Other,9523556085,umangchaudhari213228@yahoo.com,"986, Mani Circle, Malda 562410",Bihar,969471,895196255815,2022-05-31
INDVOTER100935,Dhriti Palla,26,Male,9088086116,dhritipalla214480@outlook.com,"H.No. 16, Banerjee Marg, Bhiwani 631865",Uttarakhand,393444,540189744007,2020-09-08
INDVOTER100266,Anirudh Ramachandran,81,Other,9665373240,anirudhramachandran215815@outlook.com,"87, Khatri, Naihati-735341",Meghalaya,189148,027559914104,2015-12-24
INDVOTER100985,Kavya Thaman,54,Male,9585933606,kavyathaman216777@yahoo.com,"20, Dasgupta Ganj, Pudukkottai-863842",Assam,708616,409778662498,2020-10-31
INDVOTER100397,Jagrati Bhardwaj,54,Female,9188564449,jagratibhardwaj217704@gmail.com,"H.No. 707, Sangha Circle, Bangalore-354856",Bihar,616018,175916194222,2020-09-28
INDVOTER100914,Yoshita Rai,53,Female,9560674089,yoshitarai21827@yahoo.com,"H.No. 700, Raj Street, Kamarhati-244417",Rajasthan,483752,516343305290,2022-10-20
INDVOTER100467,Eshana Borra,59,Male,9469265072,eshanaborra219810@gmail.com,"06/859, Prasad Nagar, Jabalpur 607066",Odisha,118709,045644391348,2021-11-05
INDVOTER100811,Ekansh Rajagopalan,37,Male,9534473482,ekanshrajagopalan220932@outlook.com,"49, Vaidya Street, Silchar-262386",Jharkhand,259006,828252485322,2016-08-02
INDVOTER101190,Raagini Borah,72,Female,9451655304,raaginiborah221974@gmail.com,"276, Sharaf Ganj, Belgaum-872795",Mizoram,141435,952606632037,2020-09-21
INDVOTER100254,Hemal Varughese,61,Male,9779341426,hemalvarughese222998@outlook.com,"05/66, Keer Nagar, Tenali 543746",Jharkhand,346936,251809852725,2019-03-13
INDVOTER100835,Megha Kalita,28,Female,9275499859,meghakalita223566@gmail.com,"H.No. 013, Gill Road, Madanapalle 514522",Chhattisgarh,178847,669159822400,2020-12-09
INDVOTER101102,Yashodhara Agate,29,Female,9726187724,yashodharaagate22485@gmail.com,"94/42, Walia Road, Nagpur-371427",Tripura,035646,835092665716,2023-06-03
INDVOTER100550,Tanmayi Sharaf,28,Other,9036891874,tanmayisharaf22588@outlook.com,"73/54, Gola Zila, Barasat 848326",Kerala,031944,585064186610,2018-07-31
INDVOTER100492,Tara Gole,38,Female,9476950242,taragole226375@gmail.com,"19, Khare Circle, Tirunelveli-332263",Arunachal Pradesh,347734,059474108996,2019-11-04
INDVOTER100572,Aarnav Deol,61,Other,9923403260,aarnavdeol227393@gmail.com,"H.No. 886, Golla Zila, Karimnagar-180117",West Bengal,899700,592362549778,2015-11-21
INDVOTER100659,Vasudha Natt,38,Other,9046897256,vasudhanatt228110@yahoo.com,"H.No. 46, Narayan Zila, Eluru 691118",Jharkhand,085075,507024964725,2022-12-22
INDVOTER101196,Arin Subramanian,66,Female,9425213808,arinsubramanian229182@yahoo.com,"H.No. 74, Rajagopal Nagar, Unnao 050160",Karnataka,724619,320359094566,2018-06-14
INDVOTER100327,Kamya Bora,64,Male,9709902234,kamyabora230555@yahoo.com,"H.No. 25, Wali Path, Jalandhar-010556",Haryana,961437,110894807530,2022-12-22
INDVOTER101172,Viraj Patla,34,Other,9502738632,virajpatla231232@gmail.com,"35, Saini Nagar, Suryapet-522561",Rajasthan,233224,078965698532,2017-10-22
INDVOTER100768,Pooja Boase,89,Other,9153826002,poojaboase232732@gmail.com,"67/185, Dhar Chowk, Gudivada 900521",Himachal Pradesh,266487,775987798113,2020-08-17
INDVOTER100523,Siya Aggarwal,36,Other,9274400906,siyaaggarwal233229@outlook.com,"51/681, Sahni Circle, Gorakhpur-819347",Meghalaya,988682,993492792600,2023-03-18
INDVOTER100293,Chavvi Varty,23,Other,9925397084,chavvivarty234283@outlook.com,"H.No. 18, Thaker Street, Morbi 519693",Telangana,891810,527634172686,2016-12-20
INDVOTER101021,Orinder Krishnamurthy,21,Female,9925445422,orinderkrishnamurthy235195@yahoo.com,"H.No. 443, Dada Chowk, Naihati-265364",Mizoram,445236,293382534482,2018-09-03
INDVOTER100281,Libni Raju,55,Male,9240246710,libniraju236470@gmail.com,"61/95, Kaur Chowk, Cuttack-195946",Nagaland,347591,288832867835,2020-01-14
INDVOTER100806,Ekansh Raghavan,23,Female,9675449578,ekanshraghavan237466@gmail.com,"89, Mall Ganj, Warangal 189435",Kerala,950827,992745122167,2018-05-16
INDVOTER100755,Anthony Tak,68,Other,9082997570,anthonytak23877@gmail.com,"33/49, Salvi Ganj, Kochi-225396",Jharkhand,436799,152098234451,2019-08-16
INDVOTER100367,Zayyan Zachariah,38,Other,9945423999,zayyanzachariah239599@yahoo.com,"237, Peri Zila, Aligarh-064061",Punjab,811163,777129258003,2016-08-08
INDVOTER100382,Arjun Vig,68,Male,9932030415,arjunvig240394@gmail.com,"272, Gera Marg, Rohtak 299230",Madhya Pradesh,116979,353330632791,2020-03-30
INDVOTER101027,Chavvi Kohli,41,Other,9395770488,chavvikohli241367@gmail.com,"25/03, Shah Marg, Bhubaneswar 966071",Uttarakhand,875415,537166318876,2019-02-18
INDVOTER100533,Utkarsh Devan,61,Male,9915779987,utkarshdevan242818@gmail.com,"36/72, Mukhopadhyay Circle, Pali-117496",Rajasthan,839670,939083965584,2022-07-25
INDVOTER101145,Gagan Bains,72,Male,9700685277,gaganbains243506@outlook.com,"48/823, Gole Chowk, Jhansi-621644",Assam,676221,943703507751,2021-04-13
INDVOTER101047,Odika Singh,58,Other,9611547857,odikasingh244399@yahoo.com,"52, Palan Road, Raebareli 417757",Manipur,983916,514190126529,2017-11-09
INDVOTER100426,Shaurya Kadakia,31,Other,9670979004,shauryakadakia24545@outlook.com,"138, Kannan Nagar, North Dumdum-066452",Bihar,113578,683120815894,2018-01-11
INDVOTER101204,Nitara Dua,39,Female,9715545871,nitaradua246648@gmail.com,"53/838, Jhaveri Ganj, Ghaziabad 864606",Sikkim,920326,585789922942,2023-12-05
INDVOTER100495,Lucky Grover,68,Female,9088513723,luckygrover247921@gmail.com,"H.No. 36, Rattan Street, Thane 772269",Arunachal Pradesh,995158,398553823048,2021-08-12
INDVOTER100907,Warjas Sridhar,60,Female,9674907543,warjassridhar248992@yahoo.com,"48/773, Gill Road, Anantapur-117915",Telangana,124176,499621597394,2021-06-22
INDVOTER100791,Hredhaan Thakur,35,Male,9395719925,hredhaanthakur249253@outlook.com,"66, Trivedi Circle, Jamalpur 700525",Uttarakhand,343468,611886254363,2022-10-12
INDVOTER100725,Shravya Grewal,24,Other,9718232305,shravyagrewal250444@yahoo.com,"H.No. 05, Dugar Zila, Patiala 717161",Gujarat,552289,601404106190,2019-05-29
INDVOTER100783,Yochana Manda,46,Male,9012880977,yochanamanda251368@yahoo.com,"H.No. 72, Bedi Path, Pimpri-Chinchwad 116252",Goa,271893,678497570594,2021-01-26
INDVOTER100548,Janaki Jani,40,Male,9836613706,janakijani252140@outlook.com,"55/79, Ahluwalia Road, Hyderabad 906299",Uttarakhand,390749,063581157675,2019-05-21
INDVOTER100697,Udyati Chaudhry,50,Female,9639661222,udyatichaudhry253460@gmail.com,"008, Randhawa Chowk, Ramgarh 044972",Maharashtra,013537,929430394936,2019-05-20
INDVOTER101097,Hamsini Saraf,59,Female,9832904544,hamsinisaraf254861@gmail.com,"H.No. 36, Palan Street, Chennai-573345",Uttar Pradesh,881324,742009564739,2021-08-10
INDVOTER101106,Megha Chaudhuri,69,Female,9297002456,meghachaudhuri25516@gmail.com,"440, Setty Path, Ongole-129979",Kerala,127577,677809479601,2019-10-20
INDVOTER100840,Shravya Singhal,26,Other,9626390467,shravyasinghal256333@yahoo.com,"58/44, Madan Circle, Mahbubnagar-294268",West Bengal,256881,169315155601,2020-04-23
INDVOTER100890,Zinal Tailor,38,Male,9319682859,zinaltailor257494@outlook.com,"28/82, Baral Street, Shimla 514939",West Bengal,612985,749844200510,2015-06-18
INDVOTER100597,Fitan Dhaliwal,32,Male,9271027874,fitandhaliwal258436@gmail.com,"643, Kala Circle, Patiala-691253",Sikkim,791787,715591870649,2017-11-29
INDVOTER100428,Raghav Solanki,39,Male,9461348515,raghavsolanki259300@gmail.com,"23/082, Dewan Chowk, Shahjahanpur-316687",West Bengal,099131,193430662051,2020-05-14
INDVOTER100925,Isha Sharma,24,Female,9091898559,ishasharma260713@yahoo.com,"54/07, Om Zila, Vadodara-818080",Madhya Pradesh,281468,572967510176,2021-07-09
INDVOTER100267,Yagnesh Toor,46,Female,9070477359,yagneshtoor261330@gmail.com,"H.No. 12, Badal Ganj, Durg 453032",Uttarakhand,232658,967289358780,2020-12-10
INDVOTER100649,Chavvi Gaba,76,Male,9680708694,chavvigaba262979@yahoo.com,"27, Gill Path, Morena-429393",Goa,214887,641579708063,2016-11-05
INDVOTER100494,Nakul Mistry,19,Male,9573114921,nakulmistry263672@outlook.com,"566, Ramesh Marg, Shimoga 815112",Jharkhand,717378,488255350218,2019-09-02
INDVOTER100962,Janani Deo,52,Female,9986732495,jananideo264495@outlook.com,"H.No. 78, Mody Zila, Kavali 166851",Nagaland,720699,140142894643,2020-10-01
INDVOTER100930,Nisha Garde,34,Other,9762352181,nishagarde265752@outlook.com,"H.No. 75, Bala Nagar, Amritsar 312990",Goa,547597,911847189152,2016-04-02
INDVOTER100748,Nitesh Pant,40,Other,9326552860,niteshpant266552@outlook.com,"39/38, Varkey Nagar, Chandrapur-473058",Uttarakhand,415583,000380545557,2015-01-29
INDVOTER100545,Waida Verma,47,Female,9638103419,waidaverma267497@yahoo.com,"84, Chhabra Zila, Sikar-586096",Telangana,971137,904586014600,2020-08-27
INDVOTER100586,Leena Agarwal,34,Other,9371110867,leenaagarwal268140@yahoo.com,"H.No. 520, Balasubramanian Nagar, Udupi-844600",Chhattisgarh,622045,792096284645,2020-11-22
INDVOTER100666,Aachal Ranganathan,40,Female,9606046161,aachalranganathan269311@yahoo.com,"71/70, Palla Circle, Tadipatri-403549",Arunachal Pradesh,821420,935909184300,2020-08-06
INDVOTER100645,Libni Chawla,42,Other,9705534758,libnichawla270116@yahoo.com,"29, Dani Road, Siwan 675615",Manipur,686555,050851625800,2015-10-18
INDVOTER100346,Januja Arora,47,Other,9263090565,janujaarora271887@yahoo.com,"09/07, Bumb Chowk, Bangalore-882242",Manipur,133787,275304107314,2022-10-01
INDVOTER101068,Deepa De,26,Other,9935466779,deepade272501@gmail.com,"32/285, Shukla Marg, Naihati 946857",Bihar,545720,384911633569,2015-05-25
INDVOTER101267,Bhavika Baria,64,Female,9529642015,bhavikabaria273755@outlook.com,"02/863, Mistry Ganj, Gaya-661143",Sikkim,159076,404224192936,2015-02-12
INDVOTER100441,Vedant Suri,90,Male,9897301880,vedantsuri274337@gmail.com,"25/994, Wali Street, Barasat 757398",Jharkhand,889466,531506996222,2016-05-26
INDVOTER101149,Harrison Sekhon,47,Other,9722614116,harrisonsekhon275513@outlook.com,"70, Pandey Nagar, Bihar Sharif 621303",Madhya Pradesh,604536,174247327386,2017-05-31
INDVOTER100774,Naveen Sama,41,Female,9977390428,naveensama276983@yahoo.com,"11, Goswami Street, Vellore 181890",Uttarakhand,642163,271253650204,2019-09-09
INDVOTER100505,Vamakshi Kamdar,50,Other,9139678031,vamakshikamdar277740@gmail.com,"12/168, Balan Zila, Sagar-915993",Kerala,749056,774031541433,2021-08-29
INDVOTER101218,Wriddhish Loke,45,Male,9543987056,wriddhishloke278320@gmail.com,"H.No. 224, Sane Zila, Nashik-838770",Arunachal Pradesh,136489,456178556469,2015-03-07
INDVOTER100542,Rohan Golla,84,Male,9308956499,rohangolla279893@gmail.com,"H.No. 809, D’Alia Circle, Chandrapur-252917",Chhattisgarh,133275,743204925149,2019-07-22
INDVOTER100926,Hredhaan Kamdar,85,Male,9858432796,hredhaankamdar280139@gmail.com,"31, Chhabra Circle, Siliguri-268300",Rajasthan,723815,957979504271,2020-07-08
INDVOTER100894,Nicholas Trivedi,54,Female,9633014224,nicholastrivedi281525@gmail.com,"13/371, Behl Zila, Chennai 994205",Himachal Pradesh,786953,527873580885,2015-03-20
INDVOTER100337,Advay Sarkar,56,Other,9624698731,advaysarkar28258@gmail.com,"257, Ahluwalia Marg, Bhopal-085987",Karnataka,479073,061503638575,2021-11-07
INDVOTER100539,Manya Hegde,53,Female,9397526489,manyahegde28398@gmail.com,"72, Hora Path, Ghaziabad 038051",Assam,455816,483149752340,2020-11-18
INDVOTER101053,Gabriel Apte,80,Other,9146868885,gabrielapte284484@yahoo.com,"40/309, Basu Nagar, Dindigul-483292",Telangana,587203,212799942705,2016-02-10
INDVOTER100324,Anthony Tailor,24,Other,9296113762,anthonytailor285774@yahoo.com,"H.No. 986, Bajwa, North Dumdum 104903",Sikkim,431246,890217294472,2018-05-22
INDVOTER100912,Yashodhara Nadkarni,41,Male,9028379532,yashodharanadkarni286130@outlook.com,"H.No. 30, Sanghvi Circle, North Dumdum 782928",Tripura,974614,452527491441,2022-02-28
